"2007-03-21 00:00:00", "3.0", "3.0", "15.46"
"2007-03-22 00:00:00", "17.0", "3.0", "21.91"
"2007-03-23 00:00:00", "7.5", "0.0", "78.38"
"2007-03-24 00:00:00", "7.0", "5.0", "56.52"
"2007-03-25 00:00:00", "7.0", "0.0", "42.64"
"2007-03-26 00:00:00", "9.0", "18.0", "52.39"
"2007-03-27 00:00:00", "13.0", "0.2", "109.3"
"2007-03-28 00:00:00", "7.0", "0.0", "88.92"
"2007-03-29 00:00:00", "8.0", "0.0", "55.06"
"2007-03-30 00:00:00", "10.0", "0.0", "43.54"
"2007-03-31 00:00:00", "9.0", "0.0", "37.07"
"2007-04-01 00:00:00", "15.0", "2.8", "33.00"
"2007-04-02 00:00:00", "14.0", "1.9", "32.36"
"2007-04-03 00:00:00", "9.0", "6.6", "35.16"
"2007-04-04 00:00:00", "5.0", "13.1", "50.11"
"2007-04-05 00:00:00", "3.0", "1.0", "76.76"
"2007-04-06 00:00:00", "-1.0", "0.0", "49.95"
"2007-04-07 00:00:00", "0.0", "0.0", "37.89"
"2007-04-08 00:00:00", "0.0", "0.0", "32.96"
"2007-04-09 00:00:00", "4.0", "0.0", "29.43"
"2007-04-10 00:00:00", "5.0", "0.0", "26.71"
"2007-04-11 00:00:00", "6.0", "4.2", "24.36"
"2007-04-12 00:00:00", "5.0", "22.8", "35.82"
"2007-04-13 00:00:00", "4.0", "5.0", "72.62"
"2007-04-14 00:00:00", "8.0", "0.0", "72.30"
"2007-05-01 00:00:00", "14.0", "0.0", "33.85"
"2007-05-02 00:00:00", "15.0", "0.0", "29.49"
"2007-05-03 00:00:00", "16.0", "0.0", "25.49"
"2007-05-04 00:00:00", "16.5", "0.0", "25.34"
"2007-05-05 00:00:00", "15.0", "0.0", "19.68"
"2007-05-06 00:00:00", "16.0", "0.0", "18.00"
"2007-05-07 00:00:00", "23.0", "0.0", "17.42"
"2007-05-08 00:00:00", "27.0", "0.0", "16.21"
"2007-05-09 00:00:00", "29.0", "0.0", "14.54"
"2007-05-10 00:00:00", "30.0", "", "14.09"
"2007-05-11 00:00:00", "25.0", "0.0", "17.88"
"2007-05-12 00:00:00", "14.0", "0.0", "16.58"
"2007-05-13 00:00:00", "17.0", "0.0", "12.83"
"2007-05-14 00:00:00", "22.5", "3.0", "12.19"
"2007-05-15 00:00:00", "20.0", "42.0", "12.10"
"2007-05-16 00:00:00", "7.0", "10.5", "45.59"
"2007-05-17 00:00:00", "8.0", "4.0", "78.10"
"2007-05-18 00:00:00", "13.0", "0.0", "46.09"
"2007-05-19 00:00:00", "21.0", "0.0", "37.15"
"2007-05-20 00:00:00", "15.5", "6.7", "29.36"
"2007-05-21 00:00:00", "17.0", "0.0", "26.83"
"2007-05-22 00:00:00", "21.0", "0.0", "22.75"
"2007-05-23 00:00:00", "27.0", "0.0", "17.78"
"2007-05-24 00:00:00", "31.0", "0.0", "17.71"
"2007-05-25 00:00:00", "32.0", "0.0", "13.46"
"2007-05-26 00:00:00", "23.0", "0.0", "10.61"
"2007-05-27 00:00:00", "18.5", "10.3", "11.10"
"2007-05-28 00:00:00", "19.0", "0.0", "13.07"
"2007-05-29 00:00:00", "23.0", "0.0", "11.98"
"2007-05-30 00:00:00", "25.5", "4.2", "13.76"
"2007-05-31 00:00:00", "21.5", "0.5", "11.65"
"2007-06-01 00:00:00", "26.5", "15.2", "13.98"
"2007-06-02 00:00:00", "26.0", "0.0", "20.06"
"2007-06-03 00:00:00", "27.0", "2.3", "16.18"
"2007-06-04 00:00:00", "21.0", "9.3", "9.994"
"2007-06-05 00:00:00", "22.0", "24.0", "16.37"
"2007-06-06 00:00:00", "15.0", "0.0", "28.46"
"2007-06-07 00:00:00", "21.0", "0.0", "15.59"
"2007-06-08 00:00:00", "33.0", "10.0", "10.97"
"2007-06-09 00:00:00", "24.0", "0.0", "11.09"
"2007-06-10 00:00:00", "27.0", "0.0", "10.41"
"2007-06-11 00:00:00", "29.0", "0.0", "8.255"
"2007-06-12 00:00:00", "30.0", "0.0", "7.313"
"2007-06-13 00:00:00", "24.0", "0.0", "6.588"
"2007-06-14 00:00:00", "26.5", "0.0", "6.138"
"2007-06-15 00:00:00", "29.5", "0.0", "5.864"
"2007-06-16 00:00:00", "30.0", "0.0", "5.648"
"2007-06-17 00:00:00", "27.0", "0.0", "5.425"
"2007-06-18 00:00:00", "26.0", "0.0", "5.757"
"2007-06-19 00:00:00", "34.0", "4.0", "5.888"
"2007-06-20 00:00:00", "23.5", "0.0", "5.942"
"2007-06-21 00:00:00", "22.0", "7.0", "5.930"
"2007-06-22 00:00:00", "20.0", "0.6", "6.078"
"2007-06-23 00:00:00", "21.0", "0.0", "6.308"
"2007-06-24 00:00:00", "23.0", "1.0", "5.969"
"2007-06-25 00:00:00", "29.0", "0.0", "5.748"
"2007-06-26 00:00:00", "32.0", "0.0", "5.417"
"2007-06-27 00:00:00", "33.0", "5.3", "5.091"
"2007-06-28 00:00:00", "24.0", "8.0", "6.600"
"2007-06-29 00:00:00", "24.0", "1.4", "6.235"
"2007-06-30 00:00:00", "20.0", "0.0", "5.593"
"2007-07-01 00:00:00", "18.0", "0.0", "5.149"
"2007-07-02 00:00:00", "23.0", "6.4", "4.914"
"2007-07-03 00:00:00", "25.5", "0.0", "5.618"
"2007-07-04 00:00:00", "24.0", "13.8", "6.478"
"2007-07-05 00:00:00", "23.0", "0.4", "14.20"
"2007-07-06 00:00:00", "26.0", "0.8", "10.14"
"2007-07-07 00:00:00", "22.0", "14.4", "7.491"
"2007-07-08 00:00:00", "23.0", "15.0", "13.52"
"2007-07-09 00:00:00", "26.0", "11.6", "31.54"
"2007-07-10 00:00:00", "28.0", "0.0", "80.65"
"2007-07-11 00:00:00", "29.0", "15.6", "46.60"
"2007-07-12 00:00:00", "24.0", "0.6", "40.60"
"2007-07-13 00:00:00", "21.5", "13.8", "31.05"
"2007-07-14 00:00:00", "24.0", "0.8", "27.42"
"2007-07-15 00:00:00", "24.0", "4.2", "23.10"
"2007-07-16 00:00:00", "25.5", "0.0", "18.31"
"2007-07-17 00:00:00", "26.0", "5.2", "14.16"
"2007-07-18 00:00:00", "27.0", "0.0", "11.53"
"2007-07-19 00:00:00", "22.0", "14.6", "10.22"
"2007-07-20 00:00:00", "20.0", "27.2", "16.75"
"2007-07-21 00:00:00", "26.0", "0.0", "58.25"
"2007-07-22 00:00:00", "25.5", "0.0", "27.89"
"2007-07-23 00:00:00", "27.0", "0.0", "15.35"
"2007-07-24 00:00:00", "27.0", "0.0", "11.25"
"2007-07-25 00:00:00", "29.0", "0.0", "9.647"
"2007-07-26 00:00:00", "31.0", "0.0", "8.770"
"2007-07-27 00:00:00", "29.0", "17.4", "10.46"
"2007-07-28 00:00:00", "26.5", "0.0", "39.55"
"2007-07-29 00:00:00", "26.0", "0.0", "44.91"
"2007-07-30 00:00:00", "27.0", "0.0", "32.59"
"2007-07-31 00:00:00", "29.0", "0.0", "25.69"
"2007-08-01 00:00:00", "29.0", "0.0", "20.14"
"2007-08-02 00:00:00", "32.0", "0.0", "16.94"
"2007-08-03 00:00:00", "31.0", "0.0", "11.60"
"2007-08-04 00:00:00", "24.7", "0.0", "8.723"
"2007-08-05 00:00:00", "25.0", "1.8", "6.279"
"2007-08-06 00:00:00", "25.5", "4.4", "6.984"
"2007-08-07 00:00:00", "25.5", "0.0", "8.699"
"2007-08-08 00:00:00", "28.0", "0.0", "7.522"
"2007-08-09 00:00:00", "23.0", "0.0", "6.787"
"2007-08-10 00:00:00", "26.0", "0.0", "6.447"
"2007-08-11 00:00:00", "28.0", "0.0", "5.911"
"2007-08-12 00:00:00", "30.0", "0.0", "5.538"
"2007-08-13 00:00:00", "26.0", "0.0", "5.264"
"2007-08-14 00:00:00", "22.0", "2.2", "4.927"
"2007-08-15 00:00:00", "25.5", "0.0", "4.995"
"2007-08-16 00:00:00", "28.0", "10.6", "5.092"
"2007-08-17 00:00:00", "23.0", "7.0", "5.970"
"2007-08-18 00:00:00", "19.0", "0.0", "6.316"
"2007-08-19 00:00:00", "20.0", "0.0", "5.941"
"2007-08-20 00:00:00", "20.0", "0.0", "5.533"
"2007-08-21 00:00:00", "23.0", "0.0", "5.219"
"2007-08-22 00:00:00", "23.0", "0.0", "5.016"
"2007-08-23 00:00:00", "26.0", "8.2", "4.869"
"2007-08-24 00:00:00", "29.0", "5.2", "5.631"
"2007-08-25 00:00:00", "30.0", "1.8", "5.934"
"2007-08-26 00:00:00", "25.0", "0.0", "5.554"
"2007-08-27 00:00:00", "25.0", "0.0", "5.252"
"2007-08-28 00:00:00", "27.5", "0.0", "5.027"
"2007-08-29 00:00:00", "31.0", "3.0", "4.899"
"2007-08-30 00:00:00", "20.0", "1.0", "4.834"
"2007-08-31 00:00:00", "23.0", "0.0", "4.770"
"2007-09-01 00:00:00", "20.0", "0.0", "4.644"
"2007-09-02 00:00:00", "24.0", "0.0", "4.403"
"2007-09-03 00:00:00", "27.0", "0.0", "4.365"
"2007-09-04 00:00:00", "21.0", "0.0", "4.184"
"2007-09-05 00:00:00", "20.0", "8.4", "4.070"
"2007-09-06 00:00:00", "30.0", "0.0", "4.170"
"2007-09-07 00:00:00", "33.0", "0.0", "4.176"
"2007-09-08 00:00:00", "26.0", "0.0", "4.008"
"2007-09-09 00:00:00", "17.0", "0.0", "3.921"
"2007-09-10 00:00:00", "22.5", "0.0", "3.984"
"2007-09-11 00:00:00", "20.0", "34.8", "4.438"
"2007-09-12 00:00:00", "20.0", "0.0", "9.614"
"2007-09-13 00:00:00", "19.0", "0.0", "8.039"
"2007-09-14 00:00:00", "25.0", "6.8", "6.104"
"2007-09-15 00:00:00", "15.0", "1.2", "5.908"
"2007-09-16 00:00:00", "16.5", "0.0", "5.612"
"2007-09-17 00:00:00", "20.0", "0.0", "5.580"
"2007-09-18 00:00:00", "21.0", "0.0", "5.215"
"2007-09-19 00:00:00", "27.0", "0.0", "4.954"
"2007-09-20 00:00:00", "25.0", "0.0", "4.706"
"2007-09-21 00:00:00", "26.0", "0.0", "4.512"
"2007-09-22 00:00:00", "28.0", "0.0", "4.465"
"2007-09-23 00:00:00", "22.0", "0.0", "4.334"
"2007-09-24 00:00:00", "26.0", "0.0", "4.430"
"2007-09-25 00:00:00", "31.0", "3.0", "6.432"
"2007-09-26 00:00:00", "26.0", "3.6", "7.034"
"2007-09-27 00:00:00", "18.0", "19.0", "8.684"
"2007-09-28 00:00:00", "21.0", "0.0", "21.23"
"2007-09-29 00:00:00", "17.0", "0.0", "25.22"
"2007-09-30 00:00:00", "18.0", "0.0", "18.51"
"2007-10-01 00:00:00", "26.0", "0.0", "12.94"
"2007-10-02 00:00:00", "23.5", "0.0", "10.54"
"2007-10-03 00:00:00", "26.0", "0.0", "8.549"
"2007-10-04 00:00:00", "24.0", "0.0", "8.717"
"2007-10-05 00:00:00", "27.0", "0.0", "8.464"
"2007-10-06 00:00:00", "16.0", "10.4", "8.445"
"2007-10-07 00:00:00", "15.0", "14.4", "9.313"
"2007-10-08 00:00:00", "13.0", "0.0", "12.36"
"2007-10-09 00:00:00", "13.5", "0.4", "14.26"
"2007-10-10 00:00:00", "18.0", "0.0", "11.41"
"2007-10-11 00:00:00", "13.0", "14.2", "10.04"
"2007-10-12 00:00:00", "10.0", "0.0", "10.87"
"2007-10-13 00:00:00", "10.0", "8.0", "12.47"
"2007-10-14 00:00:00", "9.0", "0.0", "10.67"
"2007-10-15 00:00:00", "12.0", "0.0", "9.534"
"2007-10-16 00:00:00", "12.5", "0.0", "8.379"
"2007-10-17 00:00:00", "13.0", "0.0", "7.486"
"2007-10-18 00:00:00", "20.0", "0.0", "7.027"
"2007-10-19 00:00:00", "27.0", "35.2", "7.070"
"2007-10-20 00:00:00", "18.0", "0.0", "35.20"
"2007-10-21 00:00:00", "25.0", "0.0", "21.37"
"2007-10-22 00:00:00", "27.0", "2.4", "13.30"
"2007-10-23 00:00:00", "15.0", "24.8", "13.89"
"2007-10-24 00:00:00", "13.0", "0.0", "35.21"
"2007-10-25 00:00:00", "12.0", "0.0", "22.68"
"2007-10-26 00:00:00", "16.5", "14.0", "16.40"
"2007-10-27 00:00:00", "15.0", "18.0", "35.35"
"2007-10-28 00:00:00", "8.0", "0.0", "58.15"
"2007-10-29 00:00:00", "10.5", "0.0", "32.83"
"2007-10-30 00:00:00", "12.0", "0.0", "22.93"
"2007-10-31 00:00:00", "20.0", "4.0", "19.50"
"2007-11-01 00:00:00", "12.0", "0.0", "17.54"
"2007-11-02 00:00:00", "9.0", "0.0", "16.66"
"2007-11-03 00:00:00", "6.5", "0.0", "15.07"
"2007-11-04 00:00:00", "11.3", "0.0", "12.99"
"2007-11-05 00:00:00", "12.0", "4.2", "12.22"
"2007-11-06 00:00:00", "9.0", "2.0", "12.17"
"2007-11-07 00:00:00", "3.0", "0.0", "12.25"
"2007-11-08 00:00:00", "4.0", "0.0", "11.15"
"2007-11-09 00:00:00", "5.5", "0.0", "10.57"
"2007-11-10 00:00:00", "4.0", "0.0", "10.07"
"2007-11-11 00:00:00", "4.5", "0.0", "9.287"
"2007-11-12 00:00:00", "10.0", "5.0", "9.139"
"2007-11-13 00:00:00", "10.0", "0.0", "9.877"
"2007-11-14 00:00:00", "17.0", "4.2", "11.12"
"2007-11-15 00:00:00", "6.0", "14.4", "13.31"
"2007-11-16 00:00:00", "2.0", "0.0", "33.72"
"2007-11-17 00:00:00", "3.0", "0.0", "24.97"
"2007-11-18 00:00:00", "3.5", "0.0", "17.61"
"2007-11-19 00:00:00", "5.0", "7.8", "13.90"
"2007-11-20 00:00:00", "6.0", "7.2", "16.18"
"2007-11-21 00:00:00", "2.0", "23.0", "31.13"
"2007-11-22 00:00:00", "0.2", "4.4", "65.96"
"2007-11-24 00:00:00", "2.0", "0.0", "29.53"
"2007-11-25 00:00:00", "4.0", "0.0", "24.17"
"2007-11-26 00:00:00", "4.0", "16.0", "24.43"
"2007-11-27 00:00:00", "3.0", "7.0", "48.63"
"2007-11-28 00:00:00", "5.0", "0.0", "45.61"
"2007-11-29 00:00:00", "5.0", "6.0", "32.13"
"2007-11-30 00:00:00", "1.0", "0.0", "33.16"
"2007-12-01 00:00:00", "-11.0", "0.0", "24.48"
"2007-12-02 00:00:00", "0.0", "9.0", "20.07"
"2007-12-03 00:00:00", "0.0", "0.0", "17.44"
"2007-12-04 00:00:00", "-5.0", "0.0", "16.02"
"2007-12-05 00:00:00", "-8.0", "0.0", "14.89"
"2007-12-06 00:00:00", "-3.0", "0.0", "13.92"
"2007-12-07 00:00:00", "1.0", "0.0", "13.09"
"2007-12-08 00:00:00", "1.0", "0.0", "12.37"
"2007-12-09 00:00:00", "-7.0", "0.0", "11.75"
"2007-12-10 00:00:00", "-4.0", "0.0", "11.22"
"2007-12-11 00:00:00", "2.0", "11.0", "10.75"
"2007-12-12 00:00:00", "1.0", "0.0", "10.35"
"2007-12-13 00:00:00", "-3.0", "7.0", "9.990"
"2007-12-14 00:00:00", "2.0", "0.0", "9.690"
"2007-12-15 00:00:00", "-12.0", "5.0", "9.420"
"2007-12-16 00:00:00", "-10.0", "25.0", "9.190"
"2007-12-17 00:00:00", "-10.0", "0.0", "8.990"
"2007-12-18 00:00:00", "-10.0", "4.0", "8.810"
"2007-12-19 00:00:00", "-7.0", "6.0", "8.660"
"2007-12-20 00:00:00", "-6.0", "0.0", "8.520"
"2007-12-21 00:00:00", "-3.0", "0.0", "8.400"
"2007-12-22 00:00:00", "1.0", "0.0", "8.290"
"2007-12-23 00:00:00", "14.0", "4.0", "8.190"
"2007-12-24 00:00:00", "1.0", "0.0", "20.64"
"2007-12-25 00:00:00", "3.0", "0.0", "30.95"
"2007-12-26 00:00:00", "2.0", "0.0", "26.45"
"2007-12-27 00:00:00", "2.0", "3.0", "22.27"
"2007-12-28 00:00:00", "5.0", "0.0", "22.27"
"2007-12-29 00:00:00", "5.0", "0.0", "25.91"
"2007-12-30 00:00:00", "0.0", "5.0", "29.80"
"2007-12-31 00:00:00", "-2.0", "3.0", "26.04"
